Year,Geographic Level,Location,Race/Ethnicity,Tenure,Number Over 30%,Number Over 50%,Share Over 30%,Share Over 50%
2012,County,Fresno,Black,Owned,1932,1043,0.3897518660653621,0.2104095220363122
2012,County,Fresno,Black,Owned With Mortgage,1850,961,0.4190260476382786,0.2176670443664779
2012,County,Fresno,Black,Owned Without Mortgage,82,82,0.1512915130664206,0.1512915130664206
2012,County,Fresno,Black,Rented,7250,4485,0.7175376089001386,0.443883610479909
2012,County,Fresno,Black,Total,9182,5528,0.6096540734505678,0.3670407011906248
2012,County,Fresno,Hispanic,Owned,21166,8699,0.4152312942995644,0.1706556283358574
2012,County,Fresno,Hispanic,Owned With Mortgage,18912,7082,0.4844014138707545,0.1813943958832027
2012,County,Fresno,Hispanic,Owned Without Mortgage,2254,1617,0.1889037882074254,0.1355179352187395
2012,County,Fresno,Hispanic,Rented,43078,23785,0.6153736267887376,0.3397711527537105
2012,County,Fresno,Hispanic,Total,64244,32484,0.5310430908500375,0.2685138497098952
2012,County,Fresno,Multiracial,Owned,1543,668,0.4283731260402554,0.1854525263475846
2012,County,Fresno,Multiracial,Owned With Mortgage,1494,619,0.4635432826791809,0.1920570895578653
2012,County,Fresno,Multiracial,Owned Without Mortgage,49,49,0.1292875988390501,0.1292875988390501
2012,County,Fresno,Multiracial,Rented,728,559,0.7027027026708496,0.53957528996139
2012,County,Fresno,Multiracial,Total,2271,1227,0.4896507113227684,0.2645536867423458
2012,County,Fresno,NHPI,Owned,44,28,0.3358778625954198,0.2137404580152671
2012,County,Fresno,NHPI,Owned With Mortgage,44,28,0.5866666666666667,0.3733333333333333
2012,County,Fresno,NHPI,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Fresno,NHPI,Rented,36,36,0.3711340206185567,0.3711340206185567
2012,County,Fresno,NHPI,Total,80,64,0.3508771930526316,0.2807017543859649
2012,County,Fresno,Other,Owned,0,0,0.0,0.0
2012,County,Fresno,Other,Owned With Mortgage,0,0,0.0,0.0
2012,County,Fresno,Other,Rented,63,63,1.0,1.0
2012,County,Fresno,Other,Total,63,63,0.252,0.252
2012,County,Fresno,White,Owned,23480,9665,0.294368386860012,0.1211699513848603
2012,County,Fresno,White,Owned With Mortgage,20110,8594,0.3761198497663044,0.1607346588456431
2012,County,Fresno,White,Owned Without Mortgage,3370,1071,0.1281515004054835,0.0407270790849146
2012,County,Fresno,White,Rented,20213,10271,0.5291084238925187,0.2688602690836867
2012,County,Fresno,White,Total,43693,19936,0.3703863824248343,0.168997846682951
2012,County,Glenn,AIAN,Owned,34,11,0.063670412,0.020599251
2012,County,Glenn,AIAN,Owned With Mortgage,0,0,0.0,0.0
2012,County,Glenn,AIAN,Owned Without Mortgage,34,11,0.069672131,0.022540984
2012,County,Glenn,AIAN,Rented,57,0,0.122317597,0.0
2012,County,Glenn,AIAN,Total,91,11,0.091,0.011
2012,County,Glenn,All,Owned,8554,3349,0.296818071,0.116208057
2012,County,Glenn,All,Owned With Mortgage,6727,2623,0.390401021,0.15222564
2012,County,Glenn,All,Owned Without Mortgage,1827,726,0.1576631,0.062651018
2012,County,Glenn,All,Rented,6800,3005,0.476624378,0.21062592
2012,County,Glenn,All,Total,15354,6354,0.356357053,0.147472497
2012,County,Glenn,Asian,Owned,0,0,0.0,0.0
2012,County,Glenn,Asian,Owned With Mortgage,0,0,0.0,0.0
2012,County,Glenn,Asian,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Glenn,Asian,Rented,92,0,0.368,0.0
2012,County,Glenn,Asian,Total,92,0,0.177263969,0.0
2012,County,Glenn,Black,Owned,0,0,0.0,0.0
2012,County,Glenn,Black,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Glenn,Black,Total,0,0,0.0,0.0
2012,County,Glenn,Hispanic,Owned,1927,613,0.387726358,0.12334004
2012,County,Glenn,Hispanic,Owned With Mortgage,1801,502,0.488738128,0.136227951
2012,County,Glenn,Hispanic,Owned Without Mortgage,126,111,0.098054475,0.086381323
2012,County,Glenn,Hispanic,Rented,2887,1061,0.563977339,0.207267044
2012,County,Glenn,Hispanic,Total,4814,1674,0.477153335,0.165923283
2012,County,Glenn,Multiracial,Owned,173,147,0.662835249,0.563218391
2012,County,Glenn,Multiracial,Owned With Mortgage,133,107,0.747191011,0.601123596
2012,County,Glenn,Multiracial,Owned Without Mortgage,40,40,0.481927711,0.481927711
2012,County,Glenn,Multiracial,Rented,0,0,0.0,0.0
2012,County,Glenn,Multiracial,Total,173,147,0.336575875,0.285992218
2012,County,Glenn,White,Owned,6420,2578,0.282185398,0.1133136999999999
2012,County,Glenn,White,Owned With Mortgage,4793,2014,0.366661567,0.154069767
2012,County,Glenn,White,Owned Without Mortgage,1627,564,0.168095878,0.058270482
2012,County,Glenn,White,Rented,3764,1944,0.460202959,0.237681868
2012,County,Glenn,White,Total,10184,4522,0.329259618,0.146201099
2012,County,Humboldt,AIAN,Owned,330,127,0.207939509,0.080025205
2012,County,Humboldt,AIAN,Owned With Mortgage,203,0,0.236321304,0.0
2012,County,Humboldt,AIAN,Owned Without Mortgage,127,127,0.174450549,0.174450549
2012,County,Humboldt,AIAN,Rented,610,408,0.702764977,0.470046083
2012,County,Humboldt,AIAN,Total,940,535,0.382892057,0.217922607
2012,County,Humboldt,All,Owned,9958,3368,0.3641083769999999,0.123148927
2012,County,Humboldt,All,Owned With Mortgage,8765,2956,0.495477671,0.167100057
2012,County,Humboldt,All,Owned Without Mortgage,1193,412,0.1235117509999999,0.042654519
2012,County,Humboldt,All,Rented,13527,8032,0.597218543,0.354613687
2012,County,Humboldt,All,Total,23485,11400,0.469709394,0.22800456
2012,County,Humboldt,Asian,Owned,116,38,0.834532374,0.273381295
2012,County,Humboldt,Asian,Owned With Mortgage,116,38,0.834532374,0.273381295
2012,County,Humboldt,Asian,Rented,268,107,0.337531486,0.134760705
2012,County,Humboldt,Asian,Total,384,145,0.411575563,0.155412647
2012,County,Humboldt,Black,Rented,156,0,1.0,0.0
2012,County,Humboldt,Black,Total,156,0,1.0,0.0
2012,County,Humboldt,Hispanic,Owned,397,50,0.380998081,0.047984645
2012,County,Humboldt,Hispanic,Owned With Mortgage,388,41,0.563953488,0.059593023
2012,County,Humboldt,Hispanic,Owned Without Mortgage,9,9,0.025423729,0.025423729
2012,County,Humboldt,Hispanic,Rented,1533,1313,0.612465042,0.524570515
2012,County,Humboldt,Hispanic,Total,1930,1363,0.544428773,0.38448519
2012,County,Humboldt,Multiracial,Owned,307,245,0.651804671,0.520169851
2012,County,Humboldt,Multiracial,Owned With Mortgage,307,245,0.7974025969999999,0.636363636
2012,County,Humboldt,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Humboldt,Multiracial,Rented,591,236,0.9307086610000002,0.371653543
2012,County,Humboldt,Multiracial,Total,898,481,0.811934901,0.434900542
2012,County,Humboldt,NHPI,Owned,30,0,1.0,0.0
2012,County,Humboldt,NHPI,Owned With Mortgage,30,0,1.0,0.0
2012,County,Humboldt,NHPI,Rented,13,13,1.0,1.0
2012,County,Humboldt,NHPI,Total,43,13,1.0,0.302325581
2012,County,Humboldt,White,Owned,8778,2908,0.364534884,0.1207641199999999
2012,County,Humboldt,White,Owned With Mortgage,7721,2632,0.495285137,0.168837
2012,County,Humboldt,White,Owned Without Mortgage,1057,276,0.124484749,0.032505005
2012,County,Humboldt,White,Rented,10356,5955,0.585713478,0.336802217
2012,County,Humboldt,White,Total,19134,8863,0.4581786829999999,0.212231508
2012,County,Imperial,AIAN,Owned,32,0,0.344086022,0.0
2012,County,Imperial,AIAN,Owned Without Mortgage,32,0,0.344086022,0.0
2012,County,Imperial,AIAN,Rented,92,92,0.384937238,0.384937238
2012,County,Imperial,AIAN,Total,124,92,0.373493976,0.277108434
2012,County,Imperial,All,Owned,8302,3333,0.308796727,0.123972475
2012,County,Imperial,All,Owned With Mortgage,6526,2868,0.396669098,0.17432531
2012,County,Imperial,All,Owned Without Mortgage,1776,465,0.170229081,0.044570114
2012,County,Imperial,All,Rented,9436,5391,0.526621275,0.300870633
2012,County,Imperial,All,Total,17738,8724,0.395910988,0.194719104
2012,County,Imperial,Asian,Owned,255,27,0.801886792,0.08490566
2012,County,Imperial,Asian,Owned With Mortgage,150,27,0.867052023,0.156069364
2012,County,Imperial,Asian,Owned Without Mortgage,105,0,0.724137931,0.0
2012,County,Imperial,Asian,Rented,200,50,0.490196078,0.12254902
2012,County,Imperial,Asian,Total,455,77,0.626721763,0.106060606
2012,County,Imperial,Black,Owned,0,0,0.0,0.0
2012,County,Imperial,Black,Owned With Mortgage,0,0,0.0,0.0
2012,County,Imperial,Black,Rented,29,0,0.376623377,0.0
2012,County,Imperial,Black,Total,29,0,0.151832461,0.0
2012,County,Imperial,Hispanic,Owned,6320,2608,0.332386662,0.137162091
2012,County,Imperial,Hispanic,Owned With Mortgage,5427,2536,0.438439166,0.204879625
2012,County,Imperial,Hispanic,Owned Without Mortgage,893,72,0.134569017,0.01084991
2012,County,Imperial,Hispanic,Rented,8676,4856,0.557798637,0.312202649
2012,County,Imperial,Hispanic,Total,14996,7464,0.433811618,0.21592224
2012,County,Imperial,Multiracial,Owned,224,176,0.746666667,0.586666667
2012,County,Imperial,Multiracial,Owned With Mortgage,138,90,0.758241758,0.494505495
2012,County,Imperial,Multiracial,Owned Without Mortgage,86,86,0.728813559,0.728813559
2012,County,Imperial,Multiracial,Rented,0,0,0.0,0.0
2012,County,Imperial,Multiracial,Total,224,176,0.643678161,0.505747126
2012,County,Imperial,White,Owned,1471,522,0.208770934,0.074084587
2012,County,Imperial,White,Owned With Mortgage,811,215,0.224965326,0.05963939
2012,County,Imperial,White,Owned Without Mortgage,660,307,0.191804708,0.089218251
2012,County,Imperial,White,Rented,439,393,0.275753769,0.246859296
2012,County,Imperial,White,Total,1910,915,0.221115999,0.105927298
2012,County,Inyo,AIAN,Owned,258,119,0.2015625,0.09296875
2012,County,Inyo,AIAN,Owned With Mortgage,138,25,0.204747774,0.037091988
2012,County,Inyo,AIAN,Owned Without Mortgage,120,94,0.198019802,0.155115512
2012,County,Inyo,AIAN,Rented,488,78,0.421416235,0.067357513
2012,County,Inyo,AIAN,Total,746,197,0.305988515,0.080803938
2012,County,Inyo,All,Owned,17802,7983,0.346706657,0.155474623
2012,County,Inyo,All,Owned With Mortgage,13427,6126,0.441227695,0.201307877
2012,County,Inyo,All,Owned Without Mortgage,4375,1857,0.2091800139999999,0.088787951
2012,County,Inyo,All,Rented,10007,4284,0.571861249,0.244813989
2012,County,Inyo,All,Total,27809,12267,0.403936379,0.178182875
2012,County,Inyo,Asian,Owned,133,56,0.689119171,0.29015544
2012,County,Inyo,Asian,Owned With Mortgage,75,56,1.0,0.746666667
2012,County,Inyo,Asian,Owned Without Mortgage,58,0,0.491525424,0.0
2012,County,Inyo,Asian,Rented,80,0,0.519480519,0.0
2012,County,Inyo,Asian,Total,213,56,0.613832853,0.161383285
2012,County,Inyo,Black,Owned,87,87,1.0,1.0
2012,County,Inyo,Black,Owned With Mortgage,87,87,1.0,1.0
2012,County,Inyo,Black,Rented,218,0,1.0,0.0
2012,County,Inyo,Black,Total,305,87,1.0,0.285245902
2012,County,Inyo,Hispanic,Owned,1057,133,0.388460125,0.048879089
2012,County,Inyo,Hispanic,Owned With Mortgage,777,133,0.456521739,0.078143361
2012,County,Inyo,Hispanic,Owned Without Mortgage,280,0,0.274779195,0.0
2012,County,Inyo,Hispanic,Rented,1007,692,0.477025107,0.327806727
2012,County,Inyo,Hispanic,Total,2064,825,0.427152318,0.170736755
2012,County,Inyo,Multiracial,Owned,186,97,0.137472284,0.071692535
2012,County,Inyo,Multiracial,Owned With Mortgage,97,97,0.144560358,0.144560358
2012,County,Inyo,Multiracial,Owned Without Mortgage,89,0,0.130498534,0.0
2012,County,Inyo,Multiracial,Rented,57,0,0.289340102,0.0
2012,County,Inyo,Multiracial,Total,243,97,0.156774194,0.062580645
2012,County,Inyo,NHPI,Rented,9,0,1.0,0.0
2012,County,Inyo,NHPI,Total,9,0,1.0,0.0
2012,County,Inyo,White,Owned,16081,7491,0.351789464,0.163873819
2012,County,Inyo,White,Owned With Mortgage,12253,5728,0.450113878,0.2104180439999999
2012,County,Inyo,White,Owned Without Mortgage,3828,1763,0.207030827,0.095348837
2012,County,Inyo,White,Rented,8148,3514,0.596835628,0.257398183
2012,County,Inyo,White,Total,24229,11005,0.408142982,0.185381713
2012,County,Kern,AIAN,Owned,336,242,0.3489096574112149,0.2512980269989616
2012,County,Kern,AIAN,Owned With Mortgage,336,242,0.4552845529634146,0.3279132791327913
2012,County,Kern,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Kern,AIAN,Rented,235,117,0.2366565961943605,0.1178247734994964
2012,County,Kern,AIAN,Total,571,359,0.2919222904125766,0.1835378323496932
2012,County,Kern,All,Owned,45373,17869,0.3057933119334403,0.1204289042209087
2012,County,Kern,All,Owned With Mortgage,39950,15611,0.3701198835341492,0.1446293240683262
2012,County,Kern,All,Owned Without Mortgage,5423,2258,0.1340999011705737,0.0558358061146637
2012,County,Kern,All,Rented,54871,29728,0.5542077407583528,0.3002585650110091
2012,County,Kern,All,Total,100244,47597,0.4052129061289766,0.1923997314698446
2012,County,Kern,Asian,Owned,2591,1122,0.3793557835115666,0.1642752560304538
2012,County,Kern,Asian,Owned With Mortgage,2016,547,0.4143884889872559,0.1124357658622815
2012,County,Kern,Asian,Owned Without Mortgage,575,575,0.2926208652356234,0.2926208652356234
2012,County,Kern,Asian,Rented,975,246,0.4534883720781395,0.1144186047004651
2012,County,Kern,Asian,Total,3566,1368,0.3971046771260578,0.1523385300504454
2012,County,Kern,Black,Owned,1810,723,0.4563792234679778,0.1822995460572365
2012,County,Kern,Black,Owned With Mortgage,1810,723,0.5406212664850657,0.2159498207159498
2012,County,Kern,Black,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Kern,Black,Rented,5253,3956,0.6063719263514948,0.4566547386316518
2012,County,Kern,Black,Total,7063,4679,0.559268350623644,0.3704964764425528
2012,County,Kern,Hispanic,Owned,19837,7593,0.4031992522721601,0.1543324050281103
2012,County,Kern,Hispanic,Owned With Mortgage,18396,7192,0.4498569438271098,0.1758736211856308
2012,County,Kern,Hispanic,Owned Without Mortgage,1441,401,0.1734890441600048,0.0482783532589694
2012,County,Kern,Hispanic,Rented,29316,15099,0.5879191402527877,0.3028036259615554
2012,County,Kern,Hispanic,Total,49153,22692,0.4961791989149834,0.2290663516942955
2012,County,Kern,Multiracial,Owned,555,247,0.4243119266055046,0.1888379205412844
2012,County,Kern,Multiracial,Owned With Mortgage,485,247,0.5041580043794179,0.2567567568076923
2012,County,Kern,Multiracial,Owned Without Mortgage,70,0,0.2023121387283237,0.0
2012,County,Kern,Multiracial,Rented,589,493,0.5494402985130596,0.4598880597910448
2012,County,Kern,Multiracial,Total,1144,740,0.4806722689571429,0.310924369592437
2012,County,Kern,NHPI,Rented,0,0,0.0,0.0
2012,County,Kern,NHPI,Total,0,0,0.0,0.0
2012,County,Kern,Other,Owned,0,0,0.0,0.0
2012,County,Kern,Other,Owned With Mortgage,0,0,0.0,0.0
2012,County,Kern,Other,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Kern,Other,Total,0,0,0.0,0.0
2012,County,Kern,White,Owned,20244,7942,0.2354281992953784,0.0923617250863725
2012,County,Kern,White,Owned With Mortgage,16907,6660,0.2961568105435994,0.1166619953138312
2012,County,Kern,White,Owned Without Mortgage,3337,1282,0.1154671280525951,0.0443598616719723
2012,County,Kern,White,Rented,18503,9817,0.5143150991086558,0.272876361939543
2012,County,Kern,White,Total,38747,17759,0.3176921056818733,0.1456085404413515
2012,County,Kings,AIAN,Owned,14,14,0.583333333,0.583333333
2012,County,Kings,AIAN,Owned With Mortgage,14,14,1.0,1.0
2012,County,Kings,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Kings,AIAN,Rented,95,71,0.605095541,0.452229299
2012,County,Kings,AIAN,Total,109,85,0.602209945,0.4696132599999999
2012,County,Kings,All,Owned,5899,2843,0.294361277,0.141866267
2012,County,Kings,All,Owned With Mortgage,5343,2653,0.391744263,0.194515727
2012,County,Kings,All,Owned Without Mortgage,556,190,0.086861428,0.0296828619999999
2012,County,Kings,All,Rented,8807,3783,0.4689064,0.20141625
2012,County,Kings,All,Total,14706,6626,0.378805832,0.170676421
2012,County,Kings,Asian,Owned,140,0,0.238095238,0.0
2012,County,Kings,Asian,Owned With Mortgage,140,0,0.238095238,0.0
2012,County,Kings,Asian,Rented,884,351,0.91322314,0.362603306
2012,County,Kings,Asian,Total,1024,351,0.658097686,0.225578406
2012,County,Kings,Black,Owned,323,36,0.6771488470000001,0.075471698
2012,County,Kings,Black,Owned With Mortgage,323,36,1.0,0.111455108
2012,County,Kings,Black,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Kings,Black,Rented,253,31,0.155884165,0.019100431
2012,County,Kings,Black,Total,576,67,0.274285714,0.031904762
2012,County,Kings,Hispanic,Owned,2269,1164,0.353922945,0.181562939
2012,County,Kings,Hispanic,Owned With Mortgage,1993,1037,0.435247871,0.226468661
2012,County,Kings,Hispanic,Owned Without Mortgage,276,127,0.150655022,0.069323144
2012,County,Kings,Hispanic,Rented,3900,1819,0.449515906,0.209658829
2012,County,Kings,Hispanic,Total,6169,2983,0.408895075,0.197719891
2012,County,Kings,Multiracial,Owned,108,28,0.495412844,0.128440367
2012,County,Kings,Multiracial,Owned With Mortgage,108,28,0.495412844,0.128440367
2012,County,Kings,Multiracial,Rented,746,157,1.0,0.210455764
2012,County,Kings,Multiracial,Total,854,185,0.885892116,0.191908714
2012,County,Kings,NHPI,Rented,0,0,0.0,0.0
2012,County,Kings,NHPI,Total,0,0,0.0,0.0
2012,County,Kings,Other,Owned,0,0,0.0,0.0
2012,County,Kings,Other,Owned With Mortgage,0,0,0.0,0.0
2012,County,Kings,Other,Total,0,0,0.0,0.0
2012,County,Kings,White,Owned,3045,1601,0.249079755,0.130961145
2012,County,Kings,White,Owned With Mortgage,2765,1538,0.353580563,0.196675192
2012,County,Kings,White,Owned Without Mortgage,280,63,0.063564132,0.01430193
2012,County,Kings,White,Rented,2929,1354,0.44663007,0.206465386
2012,County,Kings,White,Total,5974,2955,0.318053559,0.157323111
2012,County,Lake,AIAN,Owned,81,21,0.159763314,0.041420118
2012,County,Lake,AIAN,Owned With Mortgage,5,5,0.017064846,0.017064846
2012,County,Lake,AIAN,Owned Without Mortgage,76,16,0.355140187,0.074766355
2012,County,Lake,AIAN,Rented,545,401,0.800293686,0.588839941
2012,County,Lake,AIAN,Total,626,422,0.526936027,0.355218855
2012,County,Lake,All,Owned,12550,6478,0.370753323,0.191373708
2012,County,Lake,All,Owned With Mortgage,9632,5091,0.525019078,0.277499182
2012,County,Lake,All,Owned Without Mortgage,2918,1387,0.188209494,0.089460784
2012,County,Lake,All,Rented,16197,9434,0.624450613,0.3637134709999999
2012,County,Lake,All,Total,28747,15912,0.480815548,0.266140363
2012,County,Lake,Asian,Owned,89,0,0.208430913,0.0
2012,County,Lake,Asian,Owned With Mortgage,89,0,1.0,0.0
2012,County,Lake,Asian,Owned Without Mortgage,0,0,0.0,0.0
2012,County,Lake,Asian,Rented,554,0,0.507326007,0.0
2012,County,Lake,Asian,Total,643,0,0.423304806,0.0
2012,County,Lake,Black,Owned,180,10,1.0,0.055555556
2012,County,Lake,Black,Owned With Mortgage,170,0,1.0,0.0
2012,County,Lake,Black,Owned Without Mortgage,10,10,1.0,1.0
2012,County,Lake,Black,Rented,305,76,0.974440895,0.242811502
2012,County,Lake,Black,Total,485,86,0.983772819,0.174442191
2012,County,Lake,Hispanic,Owned,1776,881,0.635647817,0.31531854
2012,County,Lake,Hispanic,Owned With Mortgage,1381,486,0.708932238,0.249486653
2012,County,Lake,Hispanic,Owned Without Mortgage,395,395,0.466903073,0.466903073
2012,County,Lake,Hispanic,Rented,2182,1181,0.5707559510000001,0.308919697
2012,County,Lake,Hispanic,Total,3958,2062,0.598156264,0.311621581
2012,County,Lake,Multiracial,Owned,380,204,0.386965377,0.207739308
2012,County,Lake,Multiracial,Owned With Mortgage,195,140,0.282199711,0.20260492
2012,County,Lake,Multiracial,Owned Without Mortgage,185,64,0.635738832,0.219931271
2012,County,Lake,Multiracial,Rented,615,513,0.827725437,0.690444145
2012,County,Lake,Multiracial,Total,995,717,0.576811594,0.415652174
2012,County,Lake,NHPI,Rented,670,670,1.0,1.0
2012,County,Lake,NHPI,Total,670,670,1.0,1.0
