Year,Geographic Level,Location,Race/Ethnicity,Tenure,Number Over 30%,Number Over 50%,Share Over 30%,Share Over 50%
2024,State,MT,Hispanic,Owned With Mortgage,1742,733,0.32158021044858776,0.13531474986154698
2024,State,MT,Hispanic,Owned Without Mortgage,355,82,0.11731658955717118,0.027098479841374753
2024,State,MT,Hispanic,Rented,4081,2036,0.3851089931112579,0.19212984807020855
2024,State,MT,Hispanic,Total,6178,2851,0.3244747899159664,0.1497373949579832
2024,State,MT,Multiracial,Owned,3849,1538,0.22016931701178355,0.08797620409564123
2024,State,MT,Multiracial,Owned With Mortgage,2985,1002,0.28194956078209127,0.094644375177104
2024,State,MT,Multiracial,Owned Without Mortgage,864,536,0.12530819434372734,0.07773749093546048
2024,State,MT,Multiracial,Rented,5242,2724,0.4039143165356758,0.20989366620434582
2024,State,MT,Multiracial,Total,9091,4262,0.298456992777413,0.13992120814182535
2024,State,MT,Other,Owned,308,86,0.17589948600799543,0.04911479154768703
2024,State,MT,Other,Owned With Mortgage,272,86,0.31228473019517794,0.09873708381171067
2024,State,MT,Other,Owned Without Mortgage,36,0,0.04090909090909091,0.0
2024,State,MT,Other,Rented,427,69,0.37357830271216097,0.06036745406824147
2024,State,MT,Other,Total,735,155,0.2539737387698687,0.05355908776779544
2024,State,MT,White,Owned,63400,24621,0.22016717425502583,0.08550056778127746
2024,State,MT,White,Owned With Mortgage,47750,17771,0.3034019138147946,0.11291634367335528
2024,State,MT,White,Owned Without Mortgage,15650,6850,0.11984898262381204,0.052457861404032746
2024,State,MT,White,Rented,42525,19532,0.36291251696151977,0.16668800191163796
2024,State,MT,White,Total,105925,44153,0.26145283112010664,0.10898208026854915
2024,State,NC,AIAN,Owned,5479,2189,0.18207497009171872,0.0727435863352386
2024,State,NC,AIAN,Owned With Mortgage,3350,1419,0.3163660402304278,0.13400698838417224
2024,State,NC,AIAN,Owned Without Mortgage,2129,770,0.1091626929190381,0.03948110547095319
2024,State,NC,AIAN,Rented,4446,1899,0.30527327657237024,0.1303900027464982
2024,State,NC,AIAN,Total,9925,4088,0.2222545682551057,0.0915442493729846
2024,State,NC,All,Owned,587051,252619,0.19537672982411297,0.08407425268236933
2024,State,NC,All,Owned With Mortgage,451446,183672,0.24837669304230997,0.10105271497469721
2024,State,NC,All,Owned Without Mortgage,135605,68947,0.11422956431788679,0.05807887445909326
2024,State,NC,All,Rented,682326,333559,0.4574315889963168,0.22361807023918542
2024,State,NC,All,Total,1269377,586178,0.2823121997153697,0.13036725937586388
2024,State,NC,Asian,Owned,17489,6109,0.17884424628536952,0.06247123909642189
2024,State,NC,Asian,Owned With Mortgage,15141,5597,0.22483405847675333,0.0831118304797826
2024,State,NC,Asian,Owned Without Mortgage,2348,512,0.07712014714576627,0.016816659002824672
2024,State,NC,Asian,Rented,14631,8293,0.3473316873991074,0.19687114234165795
2024,State,NC,Asian,Total,32120,14402,0.2295712335522789,0.10293539556724536
2024,State,NC,Black,Owned,120868,57112,0.27387836490528417,0.12941176470588237
2024,State,NC,Black,Owned With Mortgage,94502,42864,0.3228607935716189,0.1464424568332297
2024,State,NC,Black,Owned Without Mortgage,26366,14248,0.17740785100055176,0.09586994845846399
2024,State,NC,Black,Rented,248123,118568,0.5204456833860862,0.24870005516506521
2024,State,NC,Black,Total,368991,175680,0.4019198950843671,0.19135774901941136
2024,State,NC,Hispanic,Owned,40661,16470,0.21553785071747,0.08730499499069701
2024,State,NC,Hispanic,Owned With Mortgage,33275,12201,0.2860987395319244,0.10490430416315581
2024,State,NC,Hispanic,Owned Without Mortgage,7386,4269,0.10209695478484442,0.05901054697759286
2024,State,NC,Hispanic,Rented,91234,45501,0.4881251103489971,0.2434419256635653
2024,State,NC,Hispanic,Total,131895,61971,0.351199288521552,0.16501134318184238
2024,State,NC,Multiracial,Owned,30459,11634,0.19958064410444581,0.07623103888870687
2024,State,NC,Multiracial,Owned With Mortgage,25837,9747,0.25481783931988083,0.09612994851766377
2024,State,NC,Multiracial,Owned Without Mortgage,4622,1887,0.09023642646570743,0.036840358446730836
2024,State,NC,Multiracial,Rented,57659,28691,0.46053514376996807,0.22916134185303513
2024,State,NC,Multiracial,Total,88118,40325,0.31718229757212535,0.14515054982632328
2024,State,NC,NHPI,Owned,333,272,0.17591125198098256,0.14368726888536715
2024,State,NC,NHPI,Owned With Mortgage,333,272,0.22902338376891335,0.18707015130674004
2024,State,NC,NHPI,Owned Without Mortgage,0,0,0.0,0.0
2024,State,NC,NHPI,Rented,274,274,0.18844566712517194,0.18844566712517194
2024,State,NC,NHPI,Total,607,546,0.1813564386017329,0.16313116223483717
2024,State,NC,Other,Owned,18768,7533,0.21469508219225095,0.0861731699783795
2024,State,NC,Other,Owned With Mortgage,14969,5867,0.2995657307530669,0.11741279593347875
2024,State,NC,Other,Owned Without Mortgage,3799,1666,0.10144734031189917,0.044488357188634906
2024,State,NC,Other,Rented,46570,23677,0.4974205056449804,0.25289725815237707
2024,State,NC,Other,Total,65338,31210,0.36090366769774634,0.1723928413610252
2024,State,NC,White,Owned,385563,164441,0.17872487772904916,0.07622540964418933
2024,State,NC,White,Owned With Mortgage,291013,116136,0.22929069609860792,0.0915041743224802
2024,State,NC,White,Owned Without Mortgage,94550,48305,0.10646191748553953,0.05439072368206226
2024,State,NC,White,Rented,297180,145349,0.4180211303365634,0.2044516901315336
2024,State,NC,White,Total,682743,309790,0.23803717985370718,0.10800775393798244
2024,State,ND,AIAN,Owned,1435,995,0.23310591293047433,0.16163092917478883
2024,State,ND,AIAN,Owned With Mortgage,571,463,0.24092827004219408,0.19535864978902953
2024,State,ND,AIAN,Owned Without Mortgage,864,532,0.22820919175911253,0.1405176967776017
2024,State,ND,AIAN,Rented,1658,1248,0.28690084789756015,0.21595431735594395
2024,State,ND,AIAN,Total,3093,2243,0.25915374947633013,0.18793464599916213
2024,State,ND,All,Owned,30500,11717,0.14259932861430855,0.05478151912701158
2024,State,ND,All,Owned With Mortgage,20968,6939,0.19122139841135216,0.06328144236819785
2024,State,ND,All,Owned Without Mortgage,9532,4778,0.09144896529889766,0.04583960933677434
2024,State,ND,All,Rented,42685,20058,0.3142785619096003,0.14768184127404854
2024,State,ND,All,Total,73185,31775,0.20927639010022733,0.09086229822278778
2024,State,ND,Asian,Owned,149,0,0.10658082975679542,0.0
2024,State,ND,Asian,Owned With Mortgage,149,0,0.1806060606060606,0.0
2024,State,ND,Asian,Owned Without Mortgage,0,0,0.0,0.0
2024,State,ND,Asian,Rented,1724,703,0.3144264089002371,0.12821448112347256
2024,State,ND,Asian,Total,1873,703,0.27219880831274523,0.10216538293852638
2024,State,ND,Black,Owned,714,0,0.3910186199342826,0.0
2024,State,ND,Black,Owned With Mortgage,714,0,0.4070695553021665,0.0
2024,State,ND,Black,Owned Without Mortgage,0,0,0.0,0.0
2024,State,ND,Black,Rented,4374,3033,0.42159036144578316,0.2923373493975904
2024,State,ND,Black,Total,5088,3033,0.41701499877059256,0.24858618146053602
2024,State,ND,Hispanic,Owned,715,544,0.14435695538057744,0.10983242479305472
2024,State,ND,Hispanic,Owned With Mortgage,475,304,0.14065738821439147,0.09002072845721054
2024,State,ND,Hispanic,Owned Without Mortgage,240,240,0.15228426395939088,0.15228426395939088
2024,State,ND,Hispanic,Rented,1663,812,0.18099695254680018,0.08837614279494993
2024,State,ND,Hispanic,Total,2378,1356,0.16816349621667492,0.09589137967611909
2024,State,ND,Multiracial,Owned,1113,645,0.1437427353738861,0.0833010461061604
2024,State,ND,Multiracial,Owned With Mortgage,715,511,0.16887104393008975,0.1206896551724138
2024,State,ND,Multiracial,Owned Without Mortgage,398,134,0.1134226275292106,0.03818751781134226
2024,State,ND,Multiracial,Rented,3198,1113,0.31136208743062993,0.10836335313017233
2024,State,ND,Multiracial,Total,4311,1758,0.23931386699233928,0.09759076274009104
2024,State,ND,Other,Owned,265,91,0.12435476302205538,0.042702956358517126
2024,State,ND,Other,Owned With Mortgage,212,38,0.17520661157024794,0.03140495867768595
2024,State,ND,Other,Owned Without Mortgage,53,53,0.05754614549402823,0.05754614549402823
2024,State,ND,Other,Rented,514,0,0.2793478260869565,0.0
2024,State,ND,Other,Total,779,91,0.19617224880382775,0.022916142029715435
2024,State,ND,White,Owned,26740,9922,0.13890836930717243,0.05154258938914603
2024,State,ND,White,Owned With Mortgage,18523,5863,0.18971291621004333,0.06004895685037435
2024,State,ND,White,Owned Without Mortgage,8217,4059,0.0866187384044527,0.04278756957328386
2024,State,ND,White,Rented,30889,13784,0.31319645120405576,0.13976172370088719
2024,State,ND,White,Total,57629,23706,0.1979520894732865,0.08142865975556976
2024,State,NE,AIAN,Owned,573,387,0.1620016963528414,0.10941475826972011
2024,State,NE,AIAN,Owned With Mortgage,317,176,0.19787765293383272,0.10986267166042447
2024,State,NE,AIAN,Owned Without Mortgage,256,211,0.13229974160206717,0.10904392764857881
2024,State,NE,AIAN,Rented,1412,1108,0.33325466131696957,0.2615057823932027
2024,State,NE,AIAN,Total,1985,1495,0.25533830717777206,0.19230769230769232
2024,State,NE,All,Owned,103944,43882,0.18918963191892496,0.07987011686933604
2024,State,NE,All,Owned With Mortgage,73413,28520,0.23120457036318515,0.08981998211158841
2024,State,NE,All,Owned Without Mortgage,30531,15362,0.1316598603666346,0.06624607038591074
2024,State,NE,All,Rented,113585,52786,0.4136455507201515,0.19223219650758389
2024,State,NE,All,Total,217529,96668,0.26398766037387805,0.11731382552681272
2024,State,NE,Asian,Owned,3017,1021,0.26600246870040556,0.09001939693175806
2024,State,NE,Asian,Owned With Mortgage,2974,978,0.38523316062176166,0.1266839378238342
2024,State,NE,Asian,Owned Without Mortgage,43,43,0.011871893981225842,0.011871893981225842
2024,State,NE,Asian,Rented,2759,1075,0.317967039299297,0.123890745649418
2024,State,NE,Asian,Total,5776,2096,0.2885259003946251,0.10470053449223238
2024,State,NE,Black,Owned,5247,2943,0.4471620930628942,0.2508096130901653
2024,State,NE,Black,Owned With Mortgage,3896,2377,0.45658033516934254,0.2785655689675378
2024,State,NE,Black,Owned Without Mortgage,1351,566,0.42205560762261796,0.1768197438300531
2024,State,NE,Black,Rented,12113,6135,0.5138287944345465,0.2602443369814202
2024,State,NE,Black,Total,17360,9078,0.4916732751784298,0.25710887051093234
2024,State,NE,Hispanic,Owned,8892,3994,0.21176974922003383,0.09512015051561123
2024,State,NE,Hispanic,Owned With Mortgage,6561,2488,0.2671852093174784,0.101319433132432
2024,State,NE,Hispanic,Owned Without Mortgage,2331,1506,0.1337119256582344,0.08638788504560317
2024,State,NE,Hispanic,Rented,13429,6767,0.3909802893993653,0.19701866247416078
2024,State,NE,Hispanic,Total,22321,10761,0.29240463215258855,0.14096887444980088
2024,State,NE,Multiracial,Owned,4476,1916,0.14953895496458638,0.0640117599893091
2024,State,NE,Multiracial,Owned With Mortgage,3636,1591,0.1816819067606056,0.07949832608804278
2024,State,NE,Multiracial,Owned Without Mortgage,840,325,0.08468595624558928,0.0327653997378768
2024,State,NE,Multiracial,Rented,10450,5473,0.42698373784424287,0.2236250715044537
2024,State,NE,Multiracial,Total,14926,7389,0.2743447413888174,0.1358122265926552
2024,State,NE,Other,Owned,3521,1112,0.22527191298784388,0.07114523352527191
2024,State,NE,Other,Owned With Mortgage,2523,414,0.33386264390631204,0.05478364430329496
2024,State,NE,Other,Owned Without Mortgage,998,698,0.12362194970890623,0.08646104298278211
2024,State,NE,Other,Rented,4832,2050,0.41846367021737246,0.17753529055165843
2024,State,NE,Other,Total,8353,3162,0.30735548441697025,0.11634838282371122
2024,State,NE,White,Owned,84465,35334,0.1803050873507864,0.07542650750550746
2024,State,NE,White,Owned With Mortgage,57989,22267,0.21801851253092314,0.08371619132121723
2024,State,NE,White,Owned Without Mortgage,26476,13067,0.13076246826753066,0.0645366812529016
2024,State,NE,White,Rented,79196,35512,0.4094445851837682,0.1835976073166066
2024,State,NE,White,Total,163661,70846,0.24726724975410913,0.10703769117920345
2024,State,NH,All,Owned,94603,40781,0.22842965627980538,0.098470342512888
2024,State,NH,All,Owned With Mortgage,64892,24766,0.2587482854317522,0.09875115633672525
2024,State,NH,All,Owned Without Mortgage,29711,16015,0.18188218153324395,0.09803921568627451
2024,State,NH,All,Rented,68128,33452,0.43520032706459527,0.21369071954210955
2024,State,NH,All,Total,162731,74233,0.2851483031914055,0.1300761009937111
2024,State,NH,Asian,Owned,2110,644,0.22406286503132633,0.06838695975363704
2024,State,NH,Asian,Owned With Mortgage,1513,331,0.27290764790764793,0.059704184704184704
2024,State,NH,Asian,Owned Without Mortgage,597,313,0.1541440743609605,0.08081590498321714
2024,State,NH,Asian,Rented,1769,735,0.3480228211686012,0.14459964587841825
2024,State,NH,Asian,Total,3879,1379,0.2675172413793103,0.09510344827586206
2024,State,NH,Black,Owned,822,424,0.3231132075471698,0.16666666666666666
2024,State,NH,Black,Owned With Mortgage,798,424,0.36538461538461536,0.19413919413919414
2024,State,NH,Black,Owned Without Mortgage,24,0,0.06666666666666667,0.0
2024,State,NH,Black,Rented,2547,1224,0.5421455938697318,0.26053639846743293
2024,State,NH,Black,Total,3369,1648,0.4652029826014913,0.2275614471140569
2024,State,NH,Hispanic,Owned,2237,970,0.21720555393727548,0.09418390134964559
2024,State,NH,Hispanic,Owned With Mortgage,1800,533,0.2109457400679714,0.06246337747568265
2024,State,NH,Hispanic,Owned Without Mortgage,437,437,0.24745186862967158,0.24745186862967158
2024,State,NH,Hispanic,Rented,3830,1678,0.39800478021407043,0.17437389587446742
2024,State,NH,Hispanic,Total,6067,2648,0.30453769701837163,0.1329183816885855
2024,State,NH,Multiracial,Owned,3762,1798,0.22533692722371967,0.10769691524408506
2024,State,NH,Multiracial,Owned With Mortgage,2952,1060,0.2445530610554221,0.08781376853616105
2024,State,NH,Multiracial,Owned Without Mortgage,810,738,0.17517301038062283,0.15960207612456748
2024,State,NH,Multiracial,Rented,4464,2074,0.4922805469783855,0.2287163652404058
2024,State,NH,Multiracial,Total,8226,3872,0.31929511314676084,0.15029305593292708
2024,State,NH,Other,Owned,876,369,0.3384853168469861,0.14258114374034003
2024,State,NH,Other,Owned With Mortgage,582,304,0.3766990291262136,0.19676375404530744
2024,State,NH,Other,Owned Without Mortgage,294,65,0.28187919463087246,0.062320230105465
2024,State,NH,Other,Rented,1414,671,0.3696732026143791,0.1754248366013072
2024,State,NH,Other,Total,2290,1040,0.35708716669265556,0.16217059098705755
2024,State,NH,White,Owned,86442,37366,0.22787893486725383,0.09850448023240793
2024,State,NH,White,Owned With Mortgage,58567,22578,0.25841650561688684,0.09962142270934266
2024,State,NH,White,Owned Without Mortgage,27875,14788,0.18255345623628802,0.09684665509676152
2024,State,NH,White,Rented,57021,28285,0.435324655494904,0.21594075657518036
2024,State,NH,White,Total,143463,65651,0.2811247104746452,0.12864723564522512
2024,State,NJ,AIAN,Owned,2447,986,0.32423479528289384,0.13064793957864052
2024,State,NJ,AIAN,Owned With Mortgage,2084,946,0.3782900707932474,0.17171900526411327
2024,State,NJ,AIAN,Owned Without Mortgage,363,40,0.17811579980372916,0.019627085377821395
2024,State,NJ,AIAN,Rented,6855,3950,0.6099839829151095,0.35148602954262326
2024,State,NJ,AIAN,Total,9302,4936,0.49518232632419484,0.26276284269363853
2024,State,NJ,All,Owned,603743,263131,0.26657438560238783,0.11618185992705822
2024,State,NJ,All,Owned With Mortgage,430908,178232,0.30225243677296626,0.12501753578703417
2024,State,NJ,All,Owned Without Mortgage,172835,84899,0.20596093254715409,0.101170927256174
2024,State,NJ,All,Rented,608674,306183,0.4758522238657081,0.23936928710586308
2024,State,NJ,All,Total,1212417,569314,0.3421095254326818,0.16064418625125002
2024,State,NJ,Asian,Owned,52105,22582,0.23206149707612758,0.10057408553829983
2024,State,NJ,Asian,Owned With Mortgage,39629,15801,0.2767794159758065,0.11035836260904183
2024,State,NJ,Asian,Owned Without Mortgage,12476,6781,0.15335824564853967,0.08335382043465434
2024,State,NJ,Asian,Rented,38631,19156,0.30618698877686895,0.15182930695580496
2024,State,NJ,Asian,Total,90736,41738,0.25872899552037504,0.11901374112843208
2024,State,NJ,Black,Owned,61066,27271,0.32171494199584855,0.1436722264954113
2024,State,NJ,Black,Owned With Mortgage,51985,22275,0.37465586577684246,0.16053591247819882
2024,State,NJ,Black,Owned Without Mortgage,9081,4996,0.17784958871915393,0.09784567175871524
2024,State,NJ,Black,Rented,131094,68735,0.5134819665966848,0.26922805753141354
2024,State,NJ,Black,Total,192160,96006,0.43170574993597205,0.21568662691690743
2024,State,NJ,Hispanic,Owned,96234,42333,0.3469905062035992,0.1526399100018389
2024,State,NJ,Hispanic,Owned With Mortgage,79205,35467,0.39993839721676605,0.1790873699146145
2024,State,NJ,Hispanic,Owned Without Mortgage,17029,6866,0.2147523204196933,0.08658696529459241
2024,State,NJ,Hispanic,Rented,222136,113224,0.5489095249156136,0.2797823497724162
2024,State,NJ,Hispanic,Total,318370,155557,0.46680107034199625,0.22808108207177155
2024,State,NJ,Multiracial,Owned,51224,22497,0.29883206739239504,0.1312436557107354
2024,State,NJ,Multiracial,Owned With Mortgage,40993,18032,0.33968064566916084,0.1494187154564513
2024,State,NJ,Multiracial,Owned Without Mortgage,10231,4465,0.20166361145605424,0.08800977667395975
2024,State,NJ,Multiracial,Rented,91405,44176,0.5264992022302991,0.254456854195347
2024,State,NJ,Multiracial,Total,142629,66673,0.4133898319822157,0.19324218965112472
2024,State,NJ,Other,Owned,44868,21539,0.38734072309126694,0.18594392071549432
2024,State,NJ,Other,Owned With Mortgage,36169,18083,0.4411983556764537,0.2205808804693885
2024,State,NJ,Other,Owned Without Mortgage,8699,3456,0.2569335735593821,0.10207638006911422
2024,State,NJ,Other,Rented,118884,62156,0.5607735849056604,0.293188679245283
2024,State,NJ,Other,Total,163752,83695,0.4994936492636562,0.25529533059212534
2024,State,NJ,White,Owned,377348,162653,0.2496622412887364,0.10761501990824608
2024,State,NJ,White,Owned With Mortgage,247929,98878,0.27459460776549993,0.10951266542694522
2024,State,NJ,White,Owned Without Mortgage,129419,63775,0.21267026323530136,0.1047994965023014
2024,State,NJ,White,Rented,199933,96797,0.43560855298992973,0.21089865656878168
2024,State,NJ,White,Total,577281,259450,0.2929753634780208,0.1316732372178757
2024,State,NM,AIAN,Owned,7050,3427,0.15873373260683568,0.0771603548430675
2024,State,NM,AIAN,Owned With Mortgage,4046,1528,0.3211620892205112,0.12128909350690585
2024,State,NM,AIAN,Owned Without Mortgage,3004,1899,0.09441790294191602,0.05968694996228313
2024,State,NM,AIAN,Rented,8214,4649,0.3569907427528358,0.2020513712025729
2024,State,NM,AIAN,Total,15264,8076,0.22639158744048768,0.11978108360648443
2024,State,NM,All,Owned,114733,51959,0.18840006174197765,0.08532051639939178
2024,State,NM,All,Owned With Mortgage,80650,34943,0.2681156770377955,0.11616572973008912
2024,State,NM,All,Owned Without Mortgage,34083,17016,0.1105933812053228,0.05521394755713326
2024,State,NM,All,Rented,104732,57330,0.42233369894831924,0.2311842699529002
2024,State,NM,All,Total,219465,109289,0.2560941456527066,0.12752955179294492
2024,State,NM,Asian,Owned,2766,815,0.30107760966583214,0.08871231087406117
2024,State,NM,Asian,Owned With Mortgage,2061,521,0.3632358124779697,0.09182234755022911
2024,State,NM,Asian,Owned Without Mortgage,705,294,0.20068317677198974,0.08368915456874466
2024,State,NM,Asian,Rented,1959,761,0.28215468817514044,0.10960679821402852
2024,State,NM,Asian,Total,4725,1576,0.2929324240545567,0.0977061376317421
2024,State,NM,Black,Owned,1956,980,0.23470122390208784,0.1175905927525798
2024,State,NM,Black,Owned With Mortgage,1546,643,0.29103915662650603,0.12104668674698796
2024,State,NM,Black,Owned Without Mortgage,410,337,0.1356717405691595,0.11151555261416281
2024,State,NM,Black,Rented,4858,2872,0.49050888529886916,0.28998384491114704
2024,State,NM,Black,Total,6814,3852,0.37361552801842307,0.21120736922908215
2024,State,NM,Hispanic,Owned,52218,24599,0.20689163328618465,0.09746308336602046
2024,State,NM,Hispanic,Owned With Mortgage,34197,16155,0.2757133297320831,0.13024969564060598
2024,State,NM,Hispanic,Owned Without Mortgage,18021,8444,0.14039201632882006,0.06578270827815086
2024,State,NM,Hispanic,Rented,48233,27120,0.42344936569948644,0.2380931477986041
2024,State,NM,Hispanic,Total,100451,51719,0.27423300154519,0.14119378211183245
2024,State,NM,Multiracial,Owned,24700,12151,0.1825370431955068,0.08979787902302036
2024,State,NM,Multiracial,Owned With Mortgage,17075,8603,0.25805525329464396,0.1300175311328739
2024,State,NM,Multiracial,Owned Without Mortgage,7625,3548,0.11027231839414581,0.05131097516884319
2024,State,NM,Multiracial,Rented,22959,11837,0.39883609832363415,0.2056284200469035
2024,State,NM,Multiracial,Total,47659,23988,0.24709145582745748,0.12436748237245956
2024,State,NM,Other,Owned,16354,7699,0.22802247598332426,0.10734652333347276
2024,State,NM,Other,Owned With Mortgage,8936,4488,0.28618094475580463,0.14373098478783025
2024,State,NM,Other,Owned Without Mortgage,7418,3211,0.18317858553931252,0.07929178190438561
2024,State,NM,Other,Rented,13119,8379,0.42688402967590783,0.27264740335806326
2024,State,NM,Other,Total,29473,16078,0.28767337218041444,0.15693049495866399
2024,State,NM,White,Owned,49299,21242,0.17571579799045484,0.07571259013191427
2024,State,NM,White,Owned With Mortgage,37662,15215,0.25636103736981825,0.10356680961132667
2024,State,NM,White,Owned Without Mortgage,11637,6027,0.08707005559255075,0.045095061017126695
2024,State,NM,White,Rented,39537,20632,0.4383259423503326,0.2287361419068736
2024,State,NM,White,Total,88836,41874,0.23960448914529844,0.1129406814632607
2024,State,NV,AIAN,Owned,2391,921,0.2753973738769869,0.10608154803040774
2024,State,NV,AIAN,Owned With Mortgage,1668,416,0.36033700583279327,0.08986822207820264
2024,State,NV,AIAN,Owned Without Mortgage,723,505,0.17838638045891933,0.12459906242289662
2024,State,NV,AIAN,Rented,3074,1141,0.3919418589825322,0.14548004590080327
2024,State,NV,AIAN,Total,5465,2062,0.33071104387291983,0.12478063540090771
2024,State,NV,All,Owned,185816,85320,0.24946968761243965,0.11454747571303521
2024,State,NV,All,Owned With Mortgage,151396,67288,0.31139010353891655,0.13839742983253597
2024,State,NV,All,Owned Without Mortgage,34420,18032,0.13307558476705975,0.06971583220568335
2024,State,NV,All,Rented,262740,134403,0.5317751542763232,0.27202624670853565
2024,State,NV,All,Total,448556,219723,0.362052585911173,0.17734971850596284
2024,State,NV,Asian,Owned,21247,9737,0.26675790028751145,0.12224886690353928
2024,State,NV,Asian,Owned With Mortgage,18408,8350,0.349682762812963,0.15861859351848334
2024,State,NV,Asian,Owned Without Mortgage,2839,1387,0.10512089458288591,0.05135705557818344
2024,State,NV,Asian,Rented,14313,7103,0.451742204267138,0.22418255270799142
2024,State,NV,Asian,Total,35560,16840,0.3194021538986644,0.15125793789801767
2024,State,NV,Black,Owned,15091,6594,0.39519719268841985,0.17268108730948514
2024,State,NV,Black,Owned With Mortgage,13515,5831,0.43481757930635095,0.18760054050575897
2024,State,NV,Black,Owned Without Mortgage,1576,763,0.22184684684684686,0.10740427927927929
2024,State,NV,Black,Rented,50016,31189,0.6524904114592845,0.40688026717457665
2024,State,NV,Black,Total,65107,37783,0.5669366074538489,0.32900557297109023
2024,State,NV,Hispanic,Owned,40363,18025,0.2781353362734289,0.12420755237045204
2024,State,NV,Hispanic,Owned With Mortgage,32569,13786,0.3362620797885521,0.14233501280251096
2024,State,NV,Hispanic,Owned Without Mortgage,7794,4239,0.1614868224763799,0.08782943809050224
2024,State,NV,Hispanic,Rented,73732,36037,0.5163377638342274,0.2523634784800908
2024,State,NV,Hispanic,Total,114095,54062,0.3962760230343362,0.18776873971061206
2024,State,NV,Multiracial,Owned,20212,10093,0.23078064877085214,0.11524189036434843
2024,State,NV,Multiracial,Owned With Mortgage,17064,8279,0.27458363504706734,0.13322069353930324
2024,State,NV,Multiracial,Owned Without Mortgage,3148,1814,0.123761597735493,0.07131624469256172
2024,State,NV,Multiracial,Rented,35403,18173,0.4849261029764269,0.24892133631021682
2024,State,NV,Multiracial,Total,55615,28266,0.34632102025057915,0.17601564251376192
2024,State,NV,NHPI,Owned,878,604,0.21435546875,0.1474609375
2024,State,NV,NHPI,Owned With Mortgage,786,544,0.25322164948453607,0.17525773195876287
2024,State,NV,NHPI,Owned Without Mortgage,92,60,0.09274193548387097,0.06048387096774194
2024,State,NV,NHPI,Rented,2284,1393,0.49868995633187774,0.3041484716157205
2024,State,NV,NHPI,Total,3162,1997,0.3644536652835408,0.23017519594283078
2024,State,NV,Other,Owned,16050,7502,0.28230700226900957,0.13195433838143986
2024,State,NV,Other,Owned With Mortgage,12657,5636,0.3584333937471681,0.15960579972813774
2024,State,NV,Other,Owned Without Mortgage,3393,1866,0.15751357875678937,0.08662550485121397
2024,State,NV,Other,Rented,40670,19786,0.5673432377763827,0.2760131129246007
2024,State,NV,Other,Total,56720,27288,0.4412702858298713,0.2122951967511553
2024,State,NV,White,Owned,100789,46334,0.22952809520989995,0.10551701835969703
2024,State,NV,White,Owned With Mortgage,80050,35773,0.2910528076324554,0.13006660946203405
2024,State,NV,White,Owned Without Mortgage,20739,10561,0.12639720133107424,0.06436572849498409
2024,State,NV,White,Rented,106326,50654,0.514425054066738,0.2450735162490505
2024,State,NV,White,Total,207115,96988,0.3207092565379845,0.1501820214523624
2024,State,NY,AIAN,Owned,4327,2478,0.30497603608683393,0.1746546377220186
2024,State,NY,AIAN,Owned With Mortgage,2978,1218,0.36989193888957894,0.151285554589492
2024,State,NY,AIAN,Owned Without Mortgage,1349,1260,0.21981424148606812,0.2053120417141926
2024,State,NY,AIAN,Rented,16579,11108,0.5855407219043582,0.3923147559511196
2024,State,NY,AIAN,Total,20906,13586,0.4918827349301209,0.31965554562138254
2024,State,NY,All,Owned,1118616,539432,0.2630446381730017,0.12684844062568268
2024,State,NY,All,Owned With Mortgage,770358,358340,0.3188145609853,0.1482998940537677
2024,State,NY,All,Owned Without Mortgage,348258,181092,0.1896570784712983,0.09862050449530048
2024,State,NY,All,Rented,1662608,937975,0.46499974968556873,0.2623337191997881
2024,State,NY,All,Total,2781224,1477407,0.35528841449378223,0.18873186431298428
2024,State,NY,Asian,Owned,121229,65695,0.34968256303308787,0.18949587952106103
2024,State,NY,Asian,Owned With Mortgage,82820,45802,0.4346434213081287,0.2403711420279511
2024,State,NY,Asian,Owned Without Mortgage,38409,19893,0.2459970794691807,0.1274081569913409
2024,State,NY,Asian,Rented,136422,73909,0.43866159050277176,0.23765257430963743
2024,State,NY,Asian,Total,257651,139604,0.39175798527853256,0.21226768681986197
2024,State,NY,Black,Owned,123127,61337,0.35741509987140524,0.17805006197513448
2024,State,NY,Black,Owned With Mortgage,101152,49487,0.4399118019283543,0.21521982108142665
2024,State,NY,Black,Owned Without Mortgage,21975,11850,0.19182757777855372,0.10344285764167743
2024,State,NY,Black,Rented,372392,232062,0.5239342057316032,0.3264979367185313
2024,State,NY,Black,Total,495519,293399,0.46957320228115695,0.27803637797155945
2024,State,NY,Hispanic,Owned,128039,64420,0.3344023986063846,0.168247194356589
2024,State,NY,Hispanic,Owned With Mortgage,100231,48669,0.39611203104684295,0.19233946023704043
2024,State,NY,Hispanic,Owned Without Mortgage,27808,15751,0.2141514955487786,0.12129963342882666
2024,State,NY,Hispanic,Rented,480333,270822,0.5109441765620064,0.28808123486180565
2024,State,NY,Hispanic,Total,608372,335242,0.4598504283517942,0.2533995274297834
2024,State,NY,Multiracial,Owned,79373,38453,0.2896856534925565,0.14034095263816757
2024,State,NY,Multiracial,Owned With Mortgage,59557,28581,0.3374219573272297,0.16192650674764597
2024,State,NY,Multiracial,Owned Without Mortgage,19816,9872,0.20325978808300255,0.10126062918628387
2024,State,NY,Multiracial,Rented,182737,97987,0.4614687239576757,0.24744816788302734
